,Unnamed: 0,date,type,operator,fatalities,location,country,cat,year,decade
15203,15318,11/25/1984,bn-2a-21 islander,snowy mountains hydro,0,"near Wilton Airport, NSW",Australia,A1,1984,1980
15204,15319,11/29/1984,bae 3101 jetstream 31,eastern metro,0,Atlanta-William ...,USA,H2,1984,1980
15205,15320,12/1/1984,boeing 720-027,nasa,0,"Edwards AFB, CA ...",USA,O1,1984,1980
15206,15321,12/4/1984,let l-410ma,"aeroflot, central region",17,near Kostroma Airport...,Russia,A1,1984,1980
15207,15322,12/4/1984,airbus a300c4-620,kuwait airways,2,Tehran-Mehrabad ...,Iran,H2,1984,1980
15208,15323,12/6/1984,embraer emb-110p1 bandeirante,pba,13,near Jacksonville Int...,USA,A1,1984,1980
15209,15324,12/9/1984,bn-2a-9 islander,aviation sans frontiã¨res,0,Ati Airport (ATV),Chad,O1,1984,1980
15210,15325,12/12/1984,dornier do 128-2 skyservant,malawi army air wing,0,Zomba Air Base,Malawi,O1,1984,1980
15211,15326,12/16/1984,convair cv-440-62,air resorts airlines,0,Jasper-Walker Co...,USA,A1,1984,1980
15212,15327,12/18/1984,douglas c-47 (dc-3),thai navy,0,Songkhla Airport...,Thailand,A1,1984,1980
15213,15328,12/18/1984,antonov an-2,"aeroflot, krasnoyarsk",0,Verkhne Imbatsko...,Russia,A1,1984,1980
15214,15329,12/18/1984,dhc-6 twin otter 300,peruvian af,21,near JaÃ©n,Peru,A1,1984,1980
15215,15330,12/19/1984,dhc-3t cox turbine otter,cox aircraft corp.,0,"Alki Point, Seat...",USA,A1,1984,1980
15216,15331,12/20/1984,dhc-6 twin otter 300,air tanzania,3,near Kerege,Tanzania,A1,1984,1980
15217,15332,12/20/1984,learjet 35,jet east,1,Waco Municipal A...,USA,A1,1984,1980
15218,15333,12/22/1984,dhc-6 twin otter 300,royal nepal airlines,15,near Bhojpur,Nepal,A1,1984,1980
15219,15334,12/23/1984,tupolev tu-154b-2,"aeroflot, krasnoyarsk",110,Krasnoyarsk Airp...,Russia,A1,1984,1980
15220,15335,12/29/1984,lockheed l-100-30 hercules,transamerica airlines,0,Cafunfo Airport ...,Angola,A1,1984,1980
15221,15336,12/29/1984,let l-410uvp,"aeroflot, north kavkaz",0,near Astrakhan,Russia,A1,1984,1980
15222,15337,12/30/1984,dc-9-32,garuda,0,Denpasar Bali-Ng...,Indonesia,A1,1984,1980
15223,15338,12/31/1984,dc-10,american airlines,0,Havana-JosÃ© Mar...,Cuba,H2,1984,1980
15230,15345,1/1/1985,boeing 727-225,eastern air lines,29,Nevado Illimani,Bolivia,A1,1985,1980
15231,15346,1/4/1985,boeing 727-235,pan am,0,Cleveland-Hopkin...,USA,H2,1985,1980
15232,15347,1/8/1985,dhc-6 twin otter 300,bakhtar afghan,0,Bamyan,Afghanistan,A1,1985,1980
15233,15348,1/8/1985,fokker f-27 friendship 200mar,thai navy,0,Bangkok Internat...,Thailand,A1,1985,1980
15234,15349,1/9/1985,lockheed l-188af electra,tpi,3,near Kansas City Down...,USA,A1,1985,1980
15235,15350,1/9/1985,rockwell t-39n sabreliner,westinghouse electric corp.,0,Baltimore/Washin...,USA,A2,1985,1980
15236,15351,1/10/1985,ilyushin il-14t,map moscow,0,near Uralsk Airport (...,Kazakhstan,A1,1985,1980
15237,15352,1/13/1985,vickers 806 viscount,mandala airlines,0,Yogyakarta-Adisu...,Indonesia,A1,1985,1980
15238,15353,1/17/1985,douglas c-47a (dc-3),thai af,0,Lop Buri Air Base,Thailand,U1,1985,1980
15239,15354,1/18/1985,antonov an-24v,caac,38,near Jinan Airport (TNA),China,A1,1985,1980
15240,15355,1/18/1985,gaf nomad n.22b,barrier reef airways,0,Brisbane Interna...,Australia,O1,1985,1980
15241,15356,1/18/1985,airbus a300b4,eastern air lines,0,Orlando Internat...,USA,H2,1985,1980
15242,15357,1/19/1985,ilyushin il-18d,cubana,38,near San JosÃ© de los...,Cuba,A1,1985,1980
15243,15358,1/21/1985,lockheed l-188a electra,galaxy airlines,70,near Reno/Tahoe Inter...,USA,A1,1985,1980
15244,15359,1/22/1985,lockheed c-130a hercules,usaf,21,near Trujillo-Capiro ...,Honduras,A1,1985,1980
15245,15360,1/22/1985,antonov an-26rt,soviet af,8,near Dzhabal'-Ussaradzh,Afghanistan,A1,1985,1980
15246,15361,1/23/1985,boeing 727-2k3,lab,1,near Santa Cruz,Bolivia,C2,1985,1980
15247,15362,1/23/1985,embraer emb-110p1 bandeirante,aires colombia,17,near Buga,Colombia,A1,1985,1980
15248,15363,1/23/1985,dhc-6 twin otter 300,aces,23,Cerro el Plateado,Colombia,A1,1985,1980
15249,15364,1/24/1985,antonov an-2r,"aeroflot, leningrad",0,"Lake Byeloye, Vo...",Russia,A1,1985,1980
15250,15365,1/28/1985,bn-2a islander,aviones de panama,0,near Taboga Island,Panama,A1,1985,1980
15251,15366,1/29/1985,lockheed l-188cf electra,galaxy airlines,0,Marietta-Dobbins...,USA,A1,1985,1980
15252,15367,1/31/1985,fairchild sa227-at expediter,ups,0,"London, KY",USA,A1,1985,1980
15254,15369,2/1/1985,tupolev tu-134ak,"aeroflot, belarus",58,near Minsk-2 Internat...,Belarus,A1,1985,1980
15255,15370,2/1/1985,beech a100 king air,lisa flite corporation,2,"Cedarville, NJ",USA,A1,1985,1980
15256,15371,2/3/1985,padc/bn-2a-21 islander,geelong air travel,0,"Wilton Airfield,...",Australia,A2,1985,1980
15257,15372,2/4/1985,c-115 buffalo (dhc-5),brazilian af,0,unknown,Unknown country,U1,1985,1980
15258,15373,2/5/1985,dc-9-15,airborne express,0,Philadelphia Int...,USA,A1,1985,1980
15259,15374,2/7/1985,canadair challenger 601,tag aviation,0,Milano-Linate Ai...,Italy,A1,1985,1980
15260,15375,2/7/1985,boeing 707-123b,cyprus airways,0,Beirut Internati...,Lebanon,H2,1985,1980
15261,15376,2/8/1985,boeing 737-2a8,indian airlines,0,Calcutta-Dum Dum...,India,A2,1985,1980
15262,15377,2/14/1985,bn-2a-3 islander,dirgantara air services,9,near Banjarmasin,Indonesia,A1,1985,1980
15263,15378,2/19/1985,boeing 747sp-09,china airlines,0,"near San Fransisco, C...",Pacific Ocean,A2,1985,1980
15264,15379,2/19/1985,boeing 727-256,iberia,148,near Bilbao Airport (...,Spain,A1,1985,1980
15265,15380,2/22/1985,antonov an-24v,air mali,51,near Tombouctou Airpo...,Mali,A1,1985,1980
15266,15381,2/23/1985,boeing 707-300,mea,1,Beirut Internati...,Lebanon,H2,1985,1980
15267,15382,2/24/1985,dornier 228-100,alfred wegener inst.,3,near Dakhla,Western Sahara,C1,1985,1980
15268,15383,2/24/1985,lockheed kc-130h hercules,saudi af,8,Riyadh Air Base ...,Saudi Arabia,A1,1985,1980
15269,15384,2/25/1985,boeing rc-135t rivet dandy,usaf,3,near Valdez Municipal...,USA,A1,1985,1980
15270,15385,2/27/1985,boeing 727-230,lufthansa,0,Wien-Schwechat A...,Austria,H2,1985,1980
15271,15386,2/27/1985,dhc-6 twin otter 310,aces,0,El Bagre Airport...,Colombia,O1,1985,1980
15273,15388,3/5/1985,antonov an-26sh,soviet af,0,"near Novobyelaya, Lug...",Ukraine,A1,1985,1980
15274,15389,3/6/1985,fokker f-27 friendship 600,libyan arab airlines,0,Giallo-Warehouse...,Libya,A1,1985,1980
15275,15390,3/9/1985,lockheed l-1011 tristar 500,alia,0,Dubai Airport (DXB),U.A.E.,C2,1985,1980
15276,15391,3/11/1985,antonov an-30b,soviet af,2,near Kabul Airport (KBL),Afghanistan,C1,1985,1980
15277,15392,3/12/1985,dhc-6 twin otter 300,seair alaska,0,"Barter Island, AK",USA,A1,1985,1980
15278,15393,3/12/1985,lockheed c-130e hercules,usaf,6,"Fort Hood, TX",USA,A1,1985,1980
15279,15394,3/14/1985,dhc-5d buffalo,sudan af,4,near Akobo,South Sudan,A1,1985,1980
15280,15395,3/16/1985,boeing 747-3b3,uta,0,Paris-Charles de...,France,O1,1985,1980
15281,15396,3/17/1985,boeing 737-268,saudi arabian,1,Dhahran Internat...,Saudi Arabia,H2,1985,1980
15282,15397,3/19/1985,boeing kc-135a,usaf,0,Cairo Internatio...,Egypt,O1,1985,1980
15283,15398,3/20/1985,morane saulnier (fma) ms.760a paris ia,argentine af,3,"Lago Ullum, SJ",Argentina,A1,1985,1980
15284,15399,3/21/1985,bn-2a-3 islander,airfast indonesia,0,Irian Jaya,Indonesia,A1,1985,1980
15285,15400,3/23/1985,swearingen sa226-tc metro ii,scheduled skyways,0,Hot Springs-Memo...,USA,A2,1985,1980
15286,15401,3/25/1985,antonov an-2t,"aeroflot, yakutsk",0,Borogon Airport,Russia,A1,1985,1980
15287,15402,3/26/1985,grumman g-111 albatross,pelita air service,0,near Singapore-Seleta...,Singapore,A1,1985,1980
15288,15403,3/27/1985,boeing 727-230,lufthansa,0,Istanbul-AtatÃ¼r...,Turkey,H2,1985,1980
15289,15404,3/28/1985,fokker f-28 fellowship 3000,satena,46,near Florencia Airpor...,Colombia,A1,1985,1980
15290,15405,3/29/1985,lockheed cc-130h hercules,canadian armed forces,5,Edmonton-Namao F...,Canada,A1,1985,1980
15291,15406,3/29/1985,lockheed cc-130h hercules,canadian armed forces,5,Edmonton-Namao F...,Canada,A1,1985,1980
15292,15407,3/29/1985,boeing 737-230,lufthansa,0,London-Heathrow ...,U.K.,H2,1985,1980
15293,15408,4/1/1985,boeing 707-300,mea,0,Jeddah-King Abdu...,Saudi Arabia,H2,1985,1980
15294,15409,4/4/1985,boeing 727-2d3,royal jordanian,0,Athens-Ellinikon...,Greece,C2,1985,1980
15295,15410,4/11/1985,bae-125-700b,ypf,7,"near Salta, SA",Argentina,A1,1985,1980
15296,15411,4/15/1985,boeing 737-2p5,thai airways,11,near Phuket Internati...,Thailand,A1,1985,1980
15297,15412,4/20/1985,convair cv-440-35,carga aã©reo transportada,4,near Santa Rosa Airpo...,Bolivia,A1,1985,1980
15298,15413,4/20/1985,fokker f-27 friendship 100,aeronica,2,near Kulusuk,Greenland,A1,1985,1980
15299,15414,4/20/1985,ct-39a-1-no sabreliner,usaf,5,Wilkes-Barre Int...,USA,A1,1985,1980
15300,15415,4/22/1985,douglas dc-6b,securitã© civile,5,near Perpignan Airpor...,France,A1,1985,1980
15301,15416,4/26/1985,boeing 737-281,china airlines,0,Taipei-Songshan ...,Taiwan,H2,1985,1980
15302,15417,4/29/1985,douglas c-47 (dc-3),mexican af,0,unknown,Mexico,U1,1985,1980
15304,15419,5/3/1985,tupolev tu-134a,"aeroflot, estonia",79,near Zolochiv,Ukraine,A1,1985,1980
15305,15420,5/3/1985,antonov an-26,soviet af,15,near Zolochiv,Ukraine,A1,1985,1980
15306,15421,5/3/1985,bn-2a islander,trans island airways,0,unknown,Bahamas,U1,1985,1980
15307,15422,5/4/1985,douglas dc-3-313d,perris valley paracenter,0,"Perris, CA",USA,A1,1985,1980
15308,15423,5/9/1985,consolidated pby-5a catalina,drilling muds,1,Lewistown Munici...,USA,A1,1985,1980
15309,15424,5/11/1985,antonov an-2tp,"aeroflot, krasnoyarsk",0,Kyzyl Airport (KYZ),Russia,A1,1985,1980
15310,15425,5/11/1985,boeing 737-268,saudi arabian,0,Doha Internation...,Qatar,A2,1985,1980
15311,15426,5/12/1985,dassault falcon 50,wrigley,0,Lake Geneva Muni...,USA,A1,1985,1980
15312,15427,5/12/1985,bn-2a-21 islander,bali int. air service,0,Maluku,Indonesia,A1,1985,1980
15313,15428,5/15/1985,bn-2 islander,tta,5,Chongoene,Mozambique,A1,1985,1980
15314,15429,5/17/1985,antonov an-2t,polskie towarzystwo geo.,0,Sulczewka,Poland,A1,1985,1980
15315,15430,5/17/1985,bn-2a-21 islander,indian navy,3,Cochin,India,A1,1985,1980
15316,15431,5/18/1985,boeing 727-281,kal,0,Gwangju (Kwangju...,South Korea,H2,1985,1980
15317,15432,5/21/1985,cessna 501 citation i/sp,target development & consulting inc,2,near Harrison-Boone C...,USA,A1,1985,1980
15318,15433,5/21/1985,antonov an-2,"aeroflot, tyumen",0,Tadibeyakha,Russia,A1,1985,1980
15319,15434,5/21/1985,antonov an-2,unknown,1,Gorna Oryakhovitsa,Bulgaria,A1,1985,1980
15320,15435,5/23/1985,bn-2a-8 islander,chilcotin cariboo aviation,0,"Ten Mile Creek, BC",Canada,A1,1985,1980
15321,15436,5/28/1985,convair cv-580,avensa,2,near Cabimas-Oro Negr...,Venezuela,A1,1985,1980
15322,15437,5/29/1985,antonov an-2r,"aeroflot, leningrad",4,near Leningrad-Rzhevk...,Russia,A1,1985,1980
15323,15438,5/31/1985,grumman g-159 gulfstream i,general aviation,2,Nashville Metrop...,USA,A1,1985,1980
15325,15440,6/5/1985,antonov an-2tp,"aeroflot, yakutsk",0,near Sangar,Russia,A1,1985,1980
15326,15441,6/9/1985,beech 200 super king air,jaradac international corp.,2,near Montgomery-Orang...,USA,A1,1985,1980
15327,15442,6/10/1985,learjet 24b,euralair international,2,near Provins,France,A1,1985,1980
15328,15443,6/10/1985,antonov an-2r,"aeroflot, uzbekistan",2,Stavropol region,Russia,A1,1985,1980
15329,15444,6/11/1985,rockwell 1121 jet commander,sultan industries,0,Los Angeles-Van ...,USA,A1,1985,1980
15330,15445,6/12/1985,boeing 727-2d3,alia,0,Beirut Internati...,Lebanon,H1,1985,1980
15331,15446,6/12/1985,boeing 707-300,mea,0,Larnaca Airport ...,Cyprus,H2,1985,1980
15332,15447,6/12/1985,antonov an-2,unknown,1,within Bulgaria,Bulgaria,A1,1985,1980
15333,15448,6/13/1985,boeing 707-336b,benin government,0,Sebha Airport (SEB),Libya,A1,1985,1980
15334,15449,6/14/1985,boeing 727-231,twa,1,Beirut Internati...,Lebanon,H2,1985,1980
15335,15450,6/19/1985,convair vt-29b (cv-240),combs airways,0,near Trenton-Mercer C...,USA,A1,1985,1980
15336,15451,6/20/1985,antonov an-2tp,"aeroflot, yakutsk",0,Moma,Russia,A1,1985,1980
15337,15452,6/21/1985,boeing 737-205,braathens,0,Oslo-Fornebu Air...,Norway,H2,1985,1980
15338,15453,6/23/1985,embraer emb-110p bandeirante,taba,17,"near Juara Airport, M...",Brazil,A1,1985,1980
15339,15454,6/23/1985,boeing 747-237b,air-india,329,"near Cork, Ireland",Atlantic Ocean,C1,1985,1980
15340,15455,6/24/1985,lockheed c-130e hercules,brazilian af,7,"near Santa Maria, RS",Brazil,A1,1985,1980
15341,15456,6/27/1985,dc-10-10,american airlines,0,San Juan-Luis Mu...,Puerto Rico,A2,1985,1980
15342,15457,6/27/1985,embraer p-95 bandeirulha (emb-111a),brazilian af,4,near Ponta de Mucurip...,Atlantic Ocean,A1,1985,1980
15343,15458,6/27/1985,antonov an-2r,"aeroflot, east siberia",0,"near Suduntui, Chita ...",Russia,A1,1985,1980
15344,15459,6/28/1985,boeing 727-2f2,thy,0,Istanbul-AtatÃ¼r...,Turkey,H2,1985,1980
15345,15460,6/30/1985,douglas c-47b (dc-3),northern peninsula fisheries,0,"King Salmon, AK",USA,A1,1985,1980
15347,15462,7/1/1985,bae bae-748-314 srs. 2a lfd,tanzanian af,4,near Mbeya Airport (MBI),Tanzania,A1,1985,1980
15348,15463,7/2/1985,fokker f-27 friendship 200,sudan airways,0,Eldebba Airport ...,Sudan,A1,1985,1980
15349,15464,7/4/1985,airbus a300b4-203,air niugini,0,Brisbane-Eagle F...,Australia,H2,1985,1980
15350,15465,7/4/1985,antonov an-2r,"aeroflot, krasnoyarsk",0,Baykit (BKT),Russia,A1,1985,1980
15351,15466,7/4/1985,dc-8-73cf,"evergreen international, op.for air-india",0,Calcutta-Dum Dum...,India,A2,1985,1980
15352,15467,7/7/1985,douglas c-118a (dc-6),northern pacific transport,0,"Egegik Airport, ...",USA,A1,1985,1980
15353,15468,7/7/1985,douglas dc-3a,lacol colombia,3,near Villavicencio-La...,Colombia,A1,1985,1980
15354,15469,7/7/1985,antonov an-2r,"aeroflot, privolzhsk",0,Krasny Yar distr...,Russia,A1,1985,1980
15355,15470,7/10/1985,tupolev tu-154b-2,"aeroflot, uzbekistan",200,near Uchkuduk,Uzbekistan,A1,1985,1980
15356,15471,7/11/1985,antonov an-12,soviet af,14,near Kandahar Airport...,Afghanistan,C1,1985,1980
15357,15472,7/14/1985,dhc-3 otter,propair,0,"near Lac HÃ©lÃ¨ne, QC",Canada,A1,1985,1980
15358,15473,7/15/1985,antonov an-2r,"aeroflot, georgia",0,"Selitrennoye, Kh...",Russia,A1,1985,1980
15359,15474,7/17/1985,convair cv-990,nasa,0,Riverside-March ...,USA,A1,1985,1980
15360,15475,7/24/1985,douglas dc-6b,colombian af,80,near Leticia,Colombia,A1,1985,1980
15361,15476,7/24/1985,dornier cd-01a seastar,dornier,0,Bodensee,Germany,A1,1985,1980
15362,15477,7/26/1985,ilyushin il-14,soviet af,7,"Mt. Komendant, O...",Russia,A1,1985,1980
15363,15478,7/29/1985,consolidated pby-6a catalina,aries aire,2,"Northport, WA",USA,A1,1985,1980
15364,15479,7/30/1985,bn-2a islander,united air charters,1,Luabo,Zimbabwe,C2,1985,1980
15365,15480,8/2/1985,lockheed l-1011 tristar 1,delta air lines,0,Dallas/Fort Wort...,USA,A1,1985,1980
15366,15481,8/4/1985,embraer emb-110p1 bandeirante,aires colombia,0,Mocoa,Colombia,A1,1985,1980
15367,15482,8/5/1985,boeing 727,iran air,1,Bandar Abbas Air...,Iran,H2,1985,1980
15368,15483,8/12/1985,dhc-6 twin otter 300,merpati nusantara,2,near Mulia Airport (LII),Indonesia,A1,1985,1980
15369,15484,8/12/1985,boeing 747sr-46,jal,520,"near Ueno Village, Ta...",Japan,A1,1985,1980
15370,15485,8/12/1985,beech 200 super king air,jet fleet,0,"Quinlan, TX",USA,A1,1985,1980
15371,15486,8/13/1985,antonov an-2r,aviatia utilitara,0,unknown,Unknown country,A1,1985,1980
15372,15487,8/15/1985,boeing 707-336c,alyemda,3,Aden,Yemen,A2,1985,1980
15373,15488,8/19/1985,martin 4-0-4,can,0,La Paz-El Alto A...,Bolivia,A1,1985,1980
15374,15489,8/20/1985,learjet 24xr,era-jet alaska,3,"near Gulkana, AK",USA,A1,1985,1980
15375,15490,8/20/1985,learjet 35,wards express,0,Katherine-Tindal...,Australia,A2,1985,1980
15376,15491,8/21/1985,boeing 720-023b,mea,0,Beirut Internati...,Lebanon,C1,1985,1980
15377,15492,8/21/1985,boeing 720-047b,mea,0,Beirut Internati...,Lebanon,C1,1985,1980
15378,15493,8/22/1985,boeing 737-236,british airtours,55,Manchester Inter...,U.K.,A1,1985,1980
15379,15494,8/25/1985,beech 99,bar harbor airlines,8,"near Auburn Airport, ...",USA,A1,1985,1980
15380,15495,8/27/1985,boeing kc-135a,usaf,7,near Marysville-Beale...,USA,A1,1985,1980
15381,15496,8/28/1985,beech c99,sunbird airlines,3,"near Hickory, NC",USA,A1,1985,1980
15382,15497,8/29/1985,alenia g-222saa,italian af,4,"near Nurallao, Sardinia",Italy,A1,1985,1980
15383,15498,8/30/1985,bn-2a islander,douglas airways,3,near Kokoda Airport (...,P.N. Guinea,A1,1985,1980
15384,15499,9/1/1985,antonov an-2p,"aeroflot, yakutsk",0,near Yunkyur Airstrip,Russia,A1,1985,1980
15385,15500,9/4/1985,antonov an-26,bakhtar afghan,52,near Kandahar,Afghanistan,C1,1985,1980
15386,15501,9/6/1985,dc-9-14,midwest express,31,near Milwaukee-Genera...,USA,A1,1985,1980
15387,15502,9/10/1985,douglas dc-3,collier county mosquito control,0,"East Naples, FL",USA,A1,1985,1980
15388,15503,9/15/1985,dhc-6 twin otter 300,pia,0,Islamabad Intern...,Pakistan,O2,1985,1980
15389,15504,9/22/1985,learjet 35a,louisiana pacific,1,"Auburn, AL",USA,A1,1985,1980
15390,15505,9/23/1985,beech b99,"henson airlines, opf piedmont airlines",14,near Staunton-Shenand...,USA,A1,1985,1980
15391,15506,9/23/1985,dassault falcon 10,durakool,0,West Chicago-Dup...,USA,A1,1985,1980
15392,15507,9/23/1985,bn-2 islander,angolan af,0,unknown,Angola,U1,1985,1980
15393,15508,9/25/1985,boeing 737-2x6c,markair,0,Unalaska Airport...,USA,A2,1985,1980
15394,15509,9/25/1985,antonov an-12,map kom na amu apo,9,near Kharkov Airport,Ukraine,A1,1985,1980
15395,15510,9/26/1985,bn-2 islander,douglas airways,4,Kilifas Gap,P.N. Guinea,A1,1985,1980
15396,15511,9/29/1985,cessna 208 caravan i,air carriers express,17,"near Jenkinsburg, GA",USA,A1,1985,1980
15398,15513,10/9/1985,embraer emb-110c bandeirante,nordeste linhas aã©reas,2,near VitÃ³ria da Conq...,Brazil,A1,1985,1980
15399,15514,10/9/1985,se-210 caravelle vi-n,african air charter,0,Mbuji-Mayi Airpo...,D.R. Congo,A1,1985,1980
15400,15515,10/10/1985,iai 1124 westwind,pel-air,2,near Sydney-Kingsford...,Australia,A1,1985,1980
15401,15516,10/11/1985,curtiss c-46d,sabeni,2,within Beni Department,Bolivia,A1,1985,1980
15402,15517,10/11/1985,yakovlev yak-40,"aeroflot, georgia",14,near Kutaisi,Georgia,A1,1985,1980
15403,15518,10/11/1985,dhc-6 twin otter 200,mountain air cargo,1,"Homer City, PA",USA,A1,1985,1980
15404,15519,10/12/1985,fokker f-27 friendship 600,burma airways,4,near Putao Airport (PBU),Myanmar,A1,1985,1980
15405,15520,10/18/1985,lockheed l-1011 tristar 500,alia,0,near Singapore,Indian Ocean,A2,1985,1980
15406,15521,10/19/1985,vickers 835 viscount,ray charles,0,Bloomington-Monr...,USA,A1,1985,1980
15407,15522,10/20/1985,embraer c-95b bandeirante (emb-110),brazilian af,0,Rio de Janeiro-G...,Brazil,A1,1985,1980
15408,15523,10/22/1985,shorts 360-100,caac,0,Enshi Airport (ENH),China,A1,1985,1980
15409,15524,10/22/1985,learjet 24d,era-jet alaska,4,near Juneau Internati...,USA,A1,1985,1980
15410,15525,10/28/1985,beech 200 super king air,unknown,0,BogotÃ¡,Colombia,U1,1985,1980
15411,15526,10/30/1985,boeing 727,american airlines,0,Dallas/Fort Wort...,USA,C2,1985,1980
15412,15527,11/1/1985,cessna 208 caravan i,hermens air,2,"Bethel Airport, ...",USA,A1,1985,1980
15413,15528,11/2/1985,boeing 707-300,iran air,0,Tehran-Mehrabad ...,Iran,H2,1985,1980
15414,15529,11/7/1985,hawker siddeley hs-125-f400a,hardees foods,0,Sparta-White Cou...,USA,A1,1985,1980
15415,15530,11/10/1985,dassault falcon 50,nabisco brands,0,near Teterboro Airpor...,USA,A1,1985,1980
15416,15531,11/10/1985,fokker f-27 friendship 600,uganda airlines,0,Kasese Airport (...,Uganda,H2,1985,1980
15417,15532,11/15/1985,convair vc-131h samaritan (cv-580),us navy,3,"Dothan Airport, ...",USA,A1,1985,1980
15418,15533,11/19/1985,boeing 737,america west,0,Phoenix-Sky Harb...,USA,H2,1985,1980
15419,15534,11/21/1985,lockheed c-130h-mp hercules,indonesian af,11,Mount Sibayak,Indonesia,A1,1985,1980
15420,15535,11/24/1985,boeing 737-266,egyptair,60,Malta-Luqa Airpo...,Malta,H1,1985,1980
15421,15536,11/24/1985,grumman american g-1159 gulfstream ii,gulfstream aerospace,0,Edmonton Interna...,Canada,A2,1985,1980
15422,15537,11/25/1985,antonov an-12bp,soviet af,21,near Menongue Airport...,Angola,C1,1985,1980
15423,15538,11/30/1985,lockheed l-188c electra,mandala airlines,0,Medan-Polonia Ai...,Indonesia,A1,1985,1980
15424,15539,12/2/1985,boeing 747-228b,air france,0,Rio de Janeiro-G...,Brazil,A1,1985,1980
15425,15540,12/4/1985,swearingen sa226-tc metro ii,delta air,0,Friedrichshafen ...,Germany,A1,1985,1980
15426,15541,12/7/1985,boeing 737-248,aer lingus,0,Dublin Airport (...,Ireland,A2,1985,1980
15427,15542,12/8/1985,learjet 35a,corporate air,3,"Rochester, MN",USA,A1,1985,1980
15428,15543,12/10/1985,douglas c-47a (dc-3),south african af,0,near Swartkop Air For...,South Africa,A2,1985,1980
15429,15544,12/10/1985,douglas c-47b (dc-3),south african af,0,near Swartkop Air For...,South Africa,A2,1985,1980
15430,15545,12/12/1985,dc-8-63cf,arrow air,256,"near Gander Airport, ...",Canada,A1,1985,1980
15431,15546,12/12/1985,learjet 24b,air provence,0,Toulouse-Blagnac...,France,A1,1985,1980
15432,15547,12/12/1985,learjet 35a,general telephone,2,College Station-...,USA,A1,1985,1980
15433,15548,12/13/1985,bn-2a-26 islander,aã©ro-service,0,Accra,Ghana,A1,1985,1980
